family,seed,episode,N,scorer,return,mode,mean_action,train_loss
controlled,30,8,1,raw_value,3.1841153699816167,free,0.462479101566153,
controlled,30,8,1,combined_repair,3.1841153699816167,free,0.462479101566153,
controlled,30,8,1,random,3.1841153699816167,free,0.462479101566153,
controlled,30,8,1,oracle,3.1841153699816167,free,0.462479101566153,
controlled,30,8,8,raw_value,5.249889776096142,free,0.9052580819612096,
controlled,30,8,8,combined_repair,1.7476489618633628,free,0.16456769696426132,
controlled,30,8,8,random,2.6531230103977967,free,0.35375930058928506,
controlled,30,8,8,oracle,5.249889776096142,free,0.9052580819612096,
controlled,30,8,64,raw_value,5.5535081695932895,free,0.9777281060283649,
controlled,30,8,64,combined_repair,1.3324676910533588,free,0.07796469417944409,
controlled,30,8,64,random,2.779767339670222,free,0.3815416400000862,
controlled,30,8,64,oracle,5.5547916834190705,free,0.9780120584310856,
controlled,30,9,1,raw_value,-0.9628951899872664,blocked,0.272442343219232,
controlled,30,9,1,combined_repair,-0.9628951899872664,blocked,0.272442343219232,
controlled,30,9,1,random,-0.9628951899872664,blocked,0.272442343219232,
controlled,30,9,1,oracle,-0.9628951899872664,blocked,0.272442343219232,
controlled,30,9,8,raw_value,-5.671095930326681,blocked,0.8511772738781442,
controlled,30,9,8,combined_repair,0.05140165489136382,blocked,0.132472000704133,
controlled,30,9,8,random,-3.047337996842585,blocked,0.5311470008999931,
controlled,30,9,8,oracle,0.5988072440322713,blocked,0.0542189164615239,
controlled,30,9,64,raw_value,-7.0332848189620565,blocked,0.9968795771708064,
controlled,30,9,64,combined_repair,0.9098822595632053,blocked,0.00498907337019872,
controlled,30,9,64,random,-3.1439510036535694,blocked,0.5541049982658687,
controlled,30,9,64,oracle,0.8073319188218775,blocked,0.019926883963853826,
controlled,30,10,1,raw_value,-3.987128221597911,blocked,0.6540340281445912,
controlled,30,10,1,combined_repair,-3.987128221597911,blocked,0.6540340281445912,
controlled,30,10,1,random,-3.987128221597911,blocked,0.6540340281445912,
controlled,30,10,1,oracle,-3.987128221597911,blocked,0.6540340281445912,
controlled,30,10,8,raw_value,-5.782261995395166,blocked,0.8639892124701516,
controlled,30,10,8,combined_repair,0.40607968736358113,blocked,0.0814728991949294,
controlled,30,10,8,random,-1.9463188773625202,blocked,0.39294394774084773,
controlled,30,10,8,oracle,0.40607968736358113,blocked,0.0814728991949294,
controlled,30,10,64,raw_value,-6.977558080467327,blocked,0.9912953787322071,
controlled,30,10,64,combined_repair,0.22756892626661349,blocked,0.10797689315246888,
controlled,30,10,64,random,-4.57868132544629,blocked,0.6946922759942377,
controlled,30,10,64,oracle,0.706782344974992,blocked,0.03692733973050003,
controlled,30,11,1,raw_value,-2.413667605130475,slip,0.5207876414531577,
controlled,30,11,1,combined_repair,-2.413667605130475,slip,0.5207876414531577,
controlled,30,11,1,random,-2.413667605130475,slip,0.5207876414531577,
controlled,30,11,1,oracle,-2.413667605130475,slip,0.5207876414531577,
controlled,30,11,8,raw_value,-5.312947323666808,slip,0.9242009158343212,
controlled,30,11,8,combined_repair,0.0676116092317678,slip,0.12260911593089155,
controlled,30,11,8,random,-3.745174837056653,slip,0.6912968742597558,
controlled,30,11,8,oracle,0.2326925541233778,slip,0.09343666176898295,
controlled,30,11,64,raw_value,-5.525590628230187,slip,0.9554748528710947,
controlled,30,11,64,combined_repair,0.6991074283688508,slip,0.01129767662357912,
controlled,30,11,64,random,-2.6447254443052515,slip,0.5378587758891692,
controlled,30,11,64,oracle,0.6094905134583092,slip,0.026078527349500107,
controlled,30,12,1,raw_value,-2.5342696392569133,blocked,0.4750583907477493,
controlled,30,12,1,combined_repair,-2.5342696392569133,blocked,0.4750583907477493,
controlled,30,12,1,random,-2.5342696392569133,blocked,0.4750583907477493,
controlled,30,12,1,oracle,-2.5342696392569133,blocked,0.4750583907477493,
controlled,30,12,8,raw_value,-6.164346214692379,blocked,0.9065746604207803,
controlled,30,12,8,combined_repair,-0.29023685416355605,blocked,0.18013989604800634,
controlled,30,12,8,random,-4.000195725305457,blocked,0.6532461687804914,
controlled,30,12,8,oracle,-0.11106760219820287,blocked,0.15207738054462652,
controlled,30,12,64,raw_value,-6.996618071791915,blocked,0.9928282069421026,
controlled,30,12,64,combined_repair,0.6262007982173927,blocked,0.04941564326012195,
controlled,30,12,64,random,-3.586652327785585,blocked,0.6114318386620023,
controlled,30,12,64,oracle,0.8195170112751738,blocked,0.018381860850062656,
controlled,30,13,1,raw_value,-1.9625282074157386,heavy,0.5728436225318119,
controlled,30,13,1,combined_repair,-1.9625282074157386,heavy,0.5728436225318119,
controlled,30,13,1,random,-1.9625282074157386,heavy,0.5728436225318119,
controlled,30,13,1,oracle,-1.9625282074157386,heavy,0.5728436225318119,
controlled,30,13,8,raw_value,-4.093553627353097,heavy,0.9055579674067008,
controlled,30,13,8,combined_repair,0.5231716941664843,heavy,0.1004488195653745,
controlled,30,13,8,random,-2.3864779679639345,heavy,0.6372068014778614,
controlled,30,13,8,oracle,0.5231716941664843,heavy,0.1004488195653745,
controlled,30,13,64,raw_value,-4.669176848863059,heavy,0.9824074408956797,
controlled,30,13,64,combined_repair,0.6023805227414594,heavy,0.08399801975283516,
controlled,30,13,64,random,-2.4385997455592925,heavy,0.6291655050167894,
controlled,30,13,64,oracle,0.792593265095983,heavy,0.038100937735958636,
controlled,30,14,1,raw_value,2.8376094820683724,free,0.40161208198755444,
controlled,30,14,1,combined_repair,2.8376094820683724,free,0.40161208198755444,
controlled,30,14,1,random,2.8376094820683724,free,0.40161208198755444,
controlled,30,14,1,oracle,2.8376094820683724,free,0.40161208198755444,
controlled,30,14,8,raw_value,5.058722023656087,free,0.8658623405552734,
controlled,30,14,8,combined_repair,1.8343475802404248,free,0.18155687932075043,
controlled,30,14,8,random,2.7817072056897336,free,0.374790319183053,
controlled,30,14,8,oracle,5.058722023656087,free,0.8658623405552734,
controlled,30,14,64,raw_value,5.588565161764616,free,0.9853647801543295,
controlled,30,14,64,combined_repair,1.8328975685470135,free,0.18342826910971285,
controlled,30,14,64,random,3.912488203991228,free,0.6161185362093986,
controlled,30,14,64,oracle,5.6270766920518644,free,0.9942285608187582,
controlled,30,15,1,raw_value,-0.8570247220823597,heavy,0.38817774048155596,
controlled,30,15,1,combined_repair,-0.8570247220823597,heavy,0.38817774048155596,
controlled,30,15,1,random,-0.8570247220823597,heavy,0.38817774048155596,
controlled,30,15,1,oracle,-0.8570247220823597,heavy,0.38817774048155596,
controlled,30,15,8,raw_value,-4.223944344925902,heavy,0.9199573052958288,
controlled,30,15,8,combined_repair,0.6934361868302443,heavy,0.06364449675119885,
controlled,30,15,8,random,-1.3989757421779787,heavy,0.47677255046840383,
controlled,30,15,8,oracle,0.6934361868302443,heavy,0.06364449675119885,
controlled,30,15,64,raw_value,-4.632478210899719,heavy,0.9768497265313876,
controlled,30,15,64,combined_repair,0.8467841266440462,heavy,0.023614115166802802,
controlled,30,15,64,random,-1.8095174571512547,heavy,0.5484539080529802,
controlled,30,15,64,oracle,0.906214615115842,heavy,0.008954111636804558,
controlled,30,16,1,raw_value,4.816029712622216,free,0.8189149906831517,
controlled,30,16,1,combined_repair,4.816029712622216,free,0.8189149906831517,
controlled,30,16,1,random,4.816029712622216,free,0.8189149906831517,
controlled,30,16,1,oracle,4.816029712622216,free,0.8189149906831517,
controlled,30,16,8,raw_value,5.1095208916271915,free,0.8763065366723446,
controlled,30,16,8,combined_repair,1.6359137780290671,free,0.13652542996220612,
controlled,30,16,8,random,4.164211870666985,free,0.6665688791571412,
controlled,30,16,8,oracle,5.1095208916271915,free,0.8763065366723446,
controlled,30,16,64,raw_value,5.611572381363437,free,0.9907320010483117,
controlled,30,16,64,combined_repair,1.6522472078117478,free,0.1422129976191908,
controlled,30,16,64,random,3.448980022469123,free,0.5100637971293065,
controlled,30,16,64,oracle,5.635082702186541,free,0.9964113832563403,
controlled,30,17,1,raw_value,-3.7001603525199775,blocked,0.6154574142587517,
controlled,30,17,1,combined_repair,-3.7001603525199775,blocked,0.6154574142587517,
controlled,30,17,1,random,-3.7001603525199775,blocked,0.6154574142587517,
controlled,30,17,1,oracle,-3.7001603525199775,blocked,0.6154574142587517,
controlled,30,17,8,raw_value,-5.746843419863577,blocked,0.8589719225130574,
controlled,30,17,8,combined_repair,0.34310531511121,blocked,0.09141226148880546,
controlled,30,17,8,random,-2.4047414029491367,blocked,0.45823028491668394,
controlled,30,17,8,oracle,0.5220556409238125,blocked,0.06559654948375988,
controlled,30,17,64,raw_value,-6.584400202533586,blocked,0.9501373201664446,
controlled,30,17,64,combined_repair,0.7714747319286436,blocked,0.02598046261365832,
controlled,30,17,64,random,-4.478085726274921,blocked,0.6755799198383408,
controlled,30,17,64,oracle,0.941773162,blocked,0.0,
controlled,30,18,1,raw_value,2.992675823849814,free,0.43101218310546274,
controlled,30,18,1,combined_repair,2.992675823849814,free,0.43101218310546274,
controlled,30,18,1,random,2.992675823849814,free,0.43101218310546274,
controlled,30,18,1,oracle,2.992675823849814,free,0.43101218310546274,
controlled,30,18,8,raw_value,5.404819907023115,free,0.9470292850370751,
controlled,30,18,8,combined_repair,1.248824744273347,free,0.06377689512088666,
controlled,30,18,8,random,3.5725465898342037,free,0.5425831354788511,
controlled,30,18,8,oracle,5.404819907023115,free,0.9470292850370751,
controlled,30,18,64,raw_value,5.627021163392642,free,0.994877104242289,
controlled,30,18,64,combined_repair,1.0622324197438386,free,0.02386060412019166,
controlled,30,18,64,random,2.893325087080959,free,0.3984579616729731,
controlled,30,18,64,oracle,5.617534782042974,free,0.9926197406825636,
controlled,30,19,1,raw_value,-1.7048567039738376,slip,0.40488022244969757,
controlled,30,19,1,combined_repair,-1.7048567039738376,slip,0.40488022244969757,
controlled,30,19,1,random,-1.7048567039738376,slip,0.40488022244969757,
controlled,30,19,1,oracle,-1.7048567039738376,slip,0.40488022244969757,
controlled,30,19,8,raw_value,-5.646590267887933,slip,0.9704588851722805,
controlled,30,19,8,combined_repair,0.2698316268087475,slip,0.09030149496233907,
controlled,30,19,8,random,-2.8712146706177237,slip,0.5614281636217778,
controlled,30,19,8,oracle,0.2936703556292058,slip,0.0862040548228453,
controlled,30,19,64,raw_value,-5.721851971745745,slip,0.9801239203324197,
controlled,30,19,64,combined_repair,0.2514408355625708,slip,0.08985718523139072,
controlled,30,19,64,random,-5.287963601578653,slip,0.9235623002670341,
controlled,30,19,64,oracle,0.7295134469234678,slip,0.005245405729948192,
controlled,30,20,1,raw_value,-3.8462794836246403,slip,0.72959914086182,
controlled,30,20,1,combined_repair,-3.8462794836246403,slip,0.72959914086182,
controlled,30,20,1,random,-3.8462794836246403,slip,0.72959914086182,
controlled,30,20,1,oracle,-3.8462794836246403,slip,0.72959914086182,
controlled,30,20,8,raw_value,-5.2450166530896976,slip,0.9181873464936826,
controlled,30,20,8,combined_repair,-0.40063863240112196,slip,0.20449785093635048,
controlled,30,20,8,random,-1.508138601306733,slip,0.37406147961318237,
controlled,30,20,8,oracle,-0.11242879628571559,slip,0.15409755581748957,
controlled,30,20,64,raw_value,-5.595550485131941,slip,0.963332123599313,
controlled,30,20,64,combined_repair,0.3861041106921197,slip,0.06743394212729499,
controlled,30,20,64,random,-2.0736584241119105,slip,0.4613912455629234,
controlled,30,20,64,oracle,0.6837195270943016,slip,0.01314313441508717,
controlled,30,21,1,raw_value,-2.2387624769585206,slip,0.4841077254227749,
controlled,30,21,1,combined_repair,-2.2387624769585206,slip,0.4841077254227749,
controlled,30,21,1,random,-2.2387624769585206,slip,0.4841077254227749,
controlled,30,21,1,oracle,-2.2387624769585206,slip,0.4841077254227749,
controlled,30,21,8,raw_value,-5.216034238286184,slip,0.9145543877302156,
controlled,30,21,8,combined_repair,-0.4081166732910602,slip,0.18677908255390704,
controlled,30,21,8,random,-0.833571546287633,slip,0.2653458796618933,
controlled,30,21,8,oracle,-0.4081166732910602,slip,0.18677908255390704,
controlled,30,21,64,raw_value,-5.820689184255958,slip,0.9925916048804755,
controlled,30,21,64,combined_repair,0.23057505587644814,slip,0.0918581226862504,
controlled,30,21,64,random,-2.4853924533188114,slip,0.5129430197368924,
controlled,30,21,64,oracle,0.7591533572000001,slip,0.0,
controlled,30,22,1,raw_value,-3.4074625169242774,blocked,0.5631984361184208,
controlled,30,22,1,combined_repair,-3.4074625169242774,blocked,0.5631984361184208,
controlled,30,22,1,random,-3.4074625169242774,blocked,0.5631984361184208,
controlled,30,22,1,oracle,-3.4074625169242774,blocked,0.5631984361184208,
controlled,30,22,8,raw_value,-6.16835897424479,blocked,0.9047008272150272,
controlled,30,22,8,combined_repair,-0.09082744142873156,blocked,0.15273432199340065,
controlled,30,22,8,random,-2.3325161050655163,blocked,0.44088414082570615,
controlled,30,22,8,oracle,-0.09082744142873156,blocked,0.15273432199340065,
controlled,30,22,64,raw_value,-6.632845792443416,blocked,0.9555953862230222,
controlled,30,22,64,combined_repair,0.7356180770817311,blocked,0.029509871283149768,
controlled,30,22,64,random,-2.804867926429187,blocked,0.48267520888474014,
controlled,30,22,64,oracle,0.9111231945879157,blocked,0.004663036320841367,
controlled,30,23,1,raw_value,2.7363403995430198,free,0.3616671121209106,
controlled,30,23,1,combined_repair,2.7363403995430198,free,0.3616671121209106,
controlled,30,23,1,random,2.7363403995430198,free,0.3616671121209106,
controlled,30,23,1,oracle,2.7363403995430198,free,0.3616671121209106,
controlled,30,23,8,raw_value,4.985821020631137,free,0.8482726348920704,
controlled,30,23,8,combined_repair,1.4092542103047718,free,0.09351609858245022,
controlled,30,23,8,random,3.3936972035634128,free,0.5087180613012967,
controlled,30,23,8,oracle,4.90925270726562,free,0.8316781812634447,
controlled,30,23,64,raw_value,5.628456321107018,free,0.9945656981089195,
controlled,30,23,64,combined_repair,1.1087769312376783,free,0.03204882073696141,
controlled,30,23,64,random,4.508311940861414,free,0.7484463073773697,
controlled,30,23,64,oracle,5.650638972,free,1.0,
controlled,30,24,1,raw_value,-1.1759420501196465,heavy,0.4427471630405691,
controlled,30,24,1,combined_repair,-1.1759420501196465,heavy,0.4427471630405691,
controlled,30,24,1,random,-1.1759420501196465,heavy,0.4427471630405691,
controlled,30,24,1,oracle,-1.1759420501196465,heavy,0.4427471630405691,
controlled,30,24,8,raw_value,-3.5696922237362423,heavy,0.8330847902824827,
controlled,30,24,8,combined_repair,0.5818930060919134,heavy,0.08233143877507818,
controlled,30,24,8,random,-1.261507640296919,heavy,0.4445717777410665,
controlled,30,24,8,oracle,0.5818930060919134,heavy,0.08233143877507818,
controlled,30,24,64,raw_value,-4.647505922547722,heavy,0.9798621410677952,
controlled,30,24,64,combined_repair,0.8268056183428834,heavy,0.028166969473616698,
controlled,30,24,64,random,-1.24861154307571,heavy,0.3997897381991854,
controlled,30,24,64,oracle,0.7587786646455177,heavy,0.04407750378872055,
controlled,30,25,1,raw_value,-1.3581369576186553,slip,0.34154955142809795,
controlled,30,25,1,combined_repair,-1.3581369576186553,slip,0.34154955142809795,
controlled,30,25,1,random,-1.3581369576186553,slip,0.34154955142809795,
controlled,30,25,1,oracle,-1.3581369576186553,slip,0.34154955142809795,
controlled,30,25,8,raw_value,-5.296807300390802,slip,0.9261626859069182,
controlled,30,25,8,combined_repair,-0.015941813688887252,slip,0.1347630574478195,
controlled,30,25,8,random,-1.2731018305792237,slip,0.3465668982447241,
controlled,30,25,8,oracle,-0.015941813688887252,slip,0.1347630574478195,
controlled,30,25,64,raw_value,-5.71507487596042,slip,0.9792336487678701,
controlled,30,25,64,combined_repair,0.4444850879768897,slip,0.05744051521126518,
controlled,30,25,64,random,-1.4247806410644677,slip,0.35460851416659533,
controlled,30,25,64,oracle,0.6598312196383842,slip,0.017297401637808688,
controlled,30,26,1,raw_value,-2.69086552344768,heavy,0.6578380109186629,
controlled,30,26,1,combined_repair,-2.69086552344768,heavy,0.6578380109186629,
controlled,30,26,1,random,-2.69086552344768,heavy,0.6578380109186629,
controlled,30,26,1,oracle,-2.69086552344768,heavy,0.6578380109186629,
controlled,30,26,8,raw_value,-4.479911447940335,heavy,0.9559917412931991,
controlled,30,26,8,combined_repair,0.3342229206604273,heavy,0.14614778389944,
controlled,30,26,8,random,-1.550244086033591,heavy,0.4869539047923842,
